"Subject"	"Activity"	"X1.tBodyAcc.mean()-X"	"X2.tBodyAcc.mean()-Y"	"X3.tBodyAcc.mean()-Z"	"X41.tGravityAcc.mean()-X"	"X42.tGravityAcc.mean()-Y"	"X43.tGravityAcc.mean()-Z"	"X81.tBodyAccJerk.mean()-X"	"X82.tBodyAccJerk.mean()-Y"	"X83.tBodyAccJerk.mean()-Z"	"X121.tBodyGyro.mean()-X"	"X122.tBodyGyro.mean()-Y"	"X123.tBodyGyro.mean()-Z"	"X161.tBodyGyroJerk.mean()-X"	"X162.tBodyGyroJerk.mean()-Y"	"X163.tBodyGyroJerk.mean()-Z"	"X201.tBodyAccMag.mean.."	"X214.tGravityAccMag.mean.."	"X227.tBodyAccJerkMag.mean.."	"X240.tBodyGyroMag.mean.."	"X253.tBodyGyroJerkMag.mean.."	"X266.fBodyAcc.mean()-X"	"X267.fBodyAcc.mean()-Y"	"X268.fBodyAcc.mean()-Z"	"X294.fBodyAcc.meanFreq()-X"	"X295.fBodyAcc.meanFreq()-Y"	"X296.fBodyAcc.meanFreq()-Z"	"X345.fBodyAccJerk.mean()-X"	"X346.fBodyAccJerk.mean()-Y"	"X347.fBodyAccJerk.mean()-Z"	"X373.fBodyAccJerk.meanFreq()-X"	"X374.fBodyAccJerk.meanFreq()-Y"	"X375.fBodyAccJerk.meanFreq()-Z"	"X424.fBodyGyro.mean()-X"	"X425.fBodyGyro.mean()-Y"	"X426.fBodyGyro.mean()-Z"	"X452.fBodyGyro.meanFreq()-X"	"X453.fBodyGyro.meanFreq()-Y"	"X454.fBodyGyro.meanFreq()-Z"	"X503.fBodyAccMag.mean.."	"X513.fBodyAccMag.meanFreq.."	"X516.fBodyBodyAccJerkMag.mean.."	"X526.fBodyBodyAccJerkMag.meanFreq.."	"X529.fBodyBodyGyroMag.mean.."	"X539.fBodyBodyGyroMag.meanFreq.."	"X542.fBodyBodyGyroJerkMag.mean.."	"X552.fBodyBodyGyroJerkMag.meanFreq.."	"X4.tBodyAcc.std()-X"	"X5.tBodyAcc.std()-Y"	"X6.tBodyAcc.std()-Z"	"X44.tGravityAcc.std()-X"	"X45.tGravityAcc.std()-Y"	"X46.tGravityAcc.std()-Z"	"X84.tBodyAccJerk.std()-X"	"X85.tBodyAccJerk.std()-Y"	"X86.tBodyAccJerk.std()-Z"	"X124.tBodyGyro.std()-X"	"X125.tBodyGyro.std()-Y"	"X126.tBodyGyro.std()-Z"	"X164.tBodyGyroJerk.std()-X"	"X165.tBodyGyroJerk.std()-Y"	"X166.tBodyGyroJerk.std()-Z"	"X202.tBodyAccMag.std.."	"X215.tGravityAccMag.std.."	"X228.tBodyAccJerkMag.std.."	"X241.tBodyGyroMag.std.."	"X254.tBodyGyroJerkMag.std.."	"X269.fBodyAcc.std()-X"	"X270.fBodyAcc.std()-Y"	"X271.fBodyAcc.std()-Z"	"X348.fBodyAccJerk.std()-X"	"X349.fBodyAccJerk.std()-Y"	"X350.fBodyAccJerk.std()-Z"	"X427.fBodyGyro.std()-X"	"X428.fBodyGyro.std()-Y"	"X429.fBodyGyro.std()-Z"	"X504.fBodyAccMag.std.."	"X517.fBodyBodyAccJerkMag.std.."	"X530.fBodyBodyGyroMag.std.."	"X543.fBodyBodyGyroJerkMag.std.."
" 5"	"5 STANDING          "	"0.282544390892857"	"-0.00700418554517857"	"-0.1021710956964286"	" 0.960188699107143"	"-0.03871012665000000"	" 0.13863843660714287"	"0.0725189859107143"	"-2.21990214464286e-03"	"-1.22812220569643e-02"	"-0.03227119026732143"	"-0.05098750500000000"	" 0.069094576394642851"	"-0.0922249863035714"	"-0.0399108188821429"	"-0.04222213416250000"	"-0.906104701071428598"	"-0.906104701071428598"	"-0.95686356607142853"	"-0.9006716307142857"	"-0.9584059008928572"	"-0.9645009173214286"	"-0.89079636053571432"	"-0.9150837991071429"	"-1.64066779678571e-02"	"-0.00894413194107143"	"-0.028287522524999997"	"-0.96305923517857139"	"-0.93137020874999998"	"-0.9584387266071429"	" 0.15046307846964285"	"-1.43681804520893e-01"	"-0.03336370203571429"	"-0.9096618023214286"	"-0.9393735244642857"	"-0.9071908366071428"	"-0.17859841094464285"	"-0.16294492700178570"	"-0.109180363773214287"	"-0.90464139249999997"	"-0.016942232329821425"	"-0.941825903035714229"	" 0.140971600726785717"	"-0.90454392160714281"	"-0.157768871232142865"	"-0.9522864380357143"	"-0.039313596641071424"	"-0.96859181571428565"	"-0.86943991339285720"	"-0.86932732178571426"	"-0.974088206071429"	"-0.931973943392857"	"-0.914608495714286"	"-0.96264708017857137"	"-0.93121714071428574"	"-0.9638321189285715"	"-0.9103952223214286"	"-0.93373810410714286"	"-0.9074715557142857"	"-0.9419300441071429"	"-0.9611777416071429"	"-0.94475534303571429"	"-0.8797738012500000"	"-0.8797738012500000"	"-0.9429620476785714"	"-0.8670417117857143"	"-0.9479707235714285"	"-0.97066840875000004"	"-0.86793317801785719"	"-0.8582313878571428"	"-0.96577892071428573"	"-0.93620260071428574"	"-0.96807230124999999"	"-0.912780915714286"	"-0.9318578114285714"	"-0.9167893562500000"	"-0.886745170714285713"	"-0.9436019601785715"	"-0.8689139939285714"	"-0.9461964628571429"
" 5"	"6 LAYING            "	"0.278334325576923"	"-0.01830421232692308"	"-0.1079376036730769"	"-0.483470597692308"	" 0.95489034615384616"	" 0.26364469192307693"	"0.0848164824230769"	" 7.47460829615385e-03"	"-3.04067159653846e-03"	"-0.02189350135019231"	"-0.07987095961538461"	" 0.159894366942307686"	"-0.1021141250000000"	"-0.0404446925288462"	"-0.07083096875000000"	"-0.966777882884615414"	"-0.966777882884615414"	"-0.98014125384615380"	"-0.9469383005769231"	"-0.9864194225000000"	"-0.9687416784615385"	"-0.96541952096153849"	"-0.9770077246153847"	"-1.35632454076923e-01"	" 0.46652823178846153"	" 0.132310871284615383"	"-0.98268965711538458"	"-0.96532856615384610"	"-0.9832503094230769"	" 0.23991515732115384"	" 1.95677336307692e-01"	" 0.09169387884807692"	"-0.9757974917307692"	"-0.9782496457692308"	"-0.9632029484615384"	"-0.02272358571153846"	" 0.06812484774999999"	" 0.041360028100961538"	"-0.96223498403846153"	" 0.292032094967307698"	"-0.977356379807692299"	" 0.197005001461538459"	"-0.96825706884615381"	" 0.102441765923076925"	"-0.9846180257692307"	" 0.024736710661538461"	"-0.96593450961538463"	"-0.96929561326923075"	"-0.96856251634615387"	"-0.945695336153846"	"-0.985964053846154"	"-0.977076645000000"	"-0.98330786211538457"	"-0.96456043096153843"	"-0.9854193684615384"	"-0.9794987065384615"	"-0.97742737057692308"	"-0.9605837769230769"	"-0.9834222576923077"	"-0.9837594792307692"	"-0.98967959230769231"	"-0.9586127863461539"	"-0.9586127863461539"	"-0.9774771453846154"	"-0.9582879219230769"	"-0.9837713800000000"	"-0.96495389365384621"	"-0.97290918673076920"	"-0.9658821911538461"	"-0.98562527038461534"	"-0.96624257999999996"	"-0.98613559903846149"	"-0.980705769807692"	"-0.9772578009615385"	"-0.9633057380769231"	"-0.962525369423076871"	"-0.9763819348076923"	"-0.9592630632692307"	"-0.9834344930769231"
" 6"	"1 WALKING           "	"0.283658868070175"	"-0.01689541890824561"	"-0.1103031658771930"	" 0.958067455087719"	"-0.21469485228070176"	" 0.03318888268421052"	"0.0699585876912281"	"-1.64831715964912e-02"	"-7.38931200701754e-03"	"-0.02550961864561404"	"-0.07444624660000000"	" 0.083880879928070182"	"-0.0878891090105263"	"-0.0362308971842105"	"-0.05395972842105263"	"-0.166840713631578957"	"-0.166840713631578957"	"-0.19511702605263156"	"-0.2812078411228070"	"-0.3212904831403509"	"-0.1879343231403509"	" 0.14078162199122807"	"-0.4985201643859649"	"-1.96841736649123e-01"	" 0.02207341882456140"	" 0.185107042277192990"	"-0.15094291782456140"	"-0.07537423216140351"	"-0.5414386161403508"	"-0.17829518126140351"	"-4.66305754035088e-01"	"-0.10412944903350878"	"-0.2396507105333333"	"-0.3413784294736842"	"-0.2035754587333333"	" 0.09124097291859649"	" 0.04162675353684211"	" 0.302874949789473658"	"-0.20138660764912281"	" 0.200090363956140355"	"-0.055401423331578950"	"-0.009228846454385965"	"-0.32968112336842104"	" 0.293109613491228049"	"-0.3665005341228070"	" 0.100924731781929830"	"-0.29653871736842108"	" 0.16421388499649123"	"-0.50432420719298243"	"-0.977779896491228"	"-0.964248568070175"	"-0.957205025789474"	"-0.13278476693684210"	" 0.00808897373684211"	"-0.5757774664912281"	"-0.4460209526315789"	"-0.33170226789473684"	"-0.3831393347368421"	"-0.1826009335438596"	"-0.4163902461403509"	"-0.16668442223333332"	"-0.2667341673684210"	"-0.2667341673684210"	"-0.0706029648421053"	"-0.3656029167719298"	"-0.3647083423157895"	"-0.34522768999999998"	" 0.10169964216894736"	"-0.5504746217543860"	"-0.19269469414385965"	" 0.03144506782631579"	"-0.60862435421052630"	"-0.515323854385965"	"-0.3320087068421053"	"-0.5122092335087719"	"-0.421683093508771922"	"-0.0964999702982456"	"-0.5106483226315790"	"-0.4080789064824561"
" 6"	"2 WALKING_UPSTAIRS  "	"0.268229355098039"	"-0.02724253850705882"	"-0.1220824387843137"	" 0.913632241568627"	"-0.34073260882352940"	"-0.01846089643921569"	"0.0721067500000000"	" 3.71343419607843e-03"	"-2.37816579411765e-03"	"-0.07674068255882353"	"-0.05189819890725490"	" 0.066423402597647063"	"-0.0652024492378431"	"-0.0457705354509804"	"-0.05768000484352941"	" 0.017779097443333333"	" 0.017779097443333333"	"-0.20737979925490196"	"-0.1291212441509804"	"-0.3428953679215686"	"-0.1310753728039216"	" 0.09780350995882353"	"-0.4272480997254902"	"-4.45120586750980e-01"	"-0.09488300326901961"	"-0.066786791205882351"	"-0.24481276996078430"	"-0.12299159433137255"	"-0.5493146158823530"	"-0.44195911560784312"	"-5.01170339607843e-01"	"-0.40168380194117648"	"-0.1150650081568627"	"-0.3296537796294118"	"-0.0464142110215686"	"-0.05591401463137255"	"-0.12947119096470588"	" 0.010292766611764707"	"-0.08194793962039215"	"-0.014015434562745097"	"-0.169868234496078435"	"-0.061237840770588234"	"-0.23062701507843136"	" 0.014480731654509804"	"-0.4592363337745098"	" 0.028505383646666667"	"-0.05013501885137255"	" 0.18927611732745098"	"-0.35351951489607841"	"-0.959399425098039"	"-0.912900683137255"	"-0.906196352156863"	"-0.18030115609803921"	"-0.04139946467235294"	"-0.5608306882352941"	"-0.3219737236470588"	"-0.31579990160784316"	"-0.1839001816745098"	"-0.1867632937470588"	"-0.4864941209803921"	"-0.17081479083411766"	"-0.0791508842176471"	"-0.0791508842176471"	"-0.1699703630392157"	"-0.1998937101960784"	"-0.4400798513137255"	"-0.02113356272764706"	" 0.15912377717254902"	"-0.3658741844509804"	"-0.18681507423529412"	"-0.01698114097058823"	"-0.57167395705882351"	"-0.390248128039216"	"-0.3136185714509804"	"-0.3099980850980392"	"-0.222161433666666658"	"-0.1777348409223529"	"-0.3181738925450980"	"-0.4559377190196078"
" 6"	"3 WALKING_DOWNSTAIRS"	"0.277045258145833"	"-0.01953684006312500"	"-0.1072093562083333"	" 0.928531455208333"	"-0.21404633437500001"	"-0.00307981704708333"	"0.1036813437083333"	" 9.87685807166667e-03"	"-9.32470617291667e-03"	"-0.09608374377083333"	"-0.03417822086041666"	" 0.087001259521041666"	"-0.0256452232354167"	"-0.0768089915604167"	"-0.03722286504166666"	" 0.333754731458333342"	" 0.333754731458333342"	" 0.10384507225000000"	" 0.0142677821595833"	"-0.0829366854166667"	" 0.3283085060416667"	" 0.33977117382291666"	"-0.2776025909166667"	"-4.11649336250000e-01"	" 0.02191117821062500"	" 0.306253166437500002"	" 0.13655499131458335"	" 0.13720245230000000"	"-0.2830862051250000"	"-0.31575769485416666"	"-4.84343661250000e-01"	"-0.03482542457291667"	" 0.0633716052854167"	"-0.1303274657895833"	" 0.1528452493812500"	" 0.00150446630625000"	" 0.15112587523125001"	" 0.302963642937500000"	" 0.39595803458333334"	" 0.106479482332291667"	" 0.243834258785416674"	"-0.001606594970833335"	"-0.01437354340000000"	" 0.230693028479166673"	"-0.1327053843645833"	" 0.036946296626041666"	" 0.38368163979166664"	" 0.36016495876854165"	"-0.32020423252041669"	"-0.954406267500000"	"-0.933577601250000"	"-0.934378766458333"	" 0.16527107085833334"	" 0.27654402952916668"	"-0.3368173222708333"	"-0.1983038532812500"	"-0.18922957000000001"	"-0.0940797929729167"	" 0.0393387960854167"	"-0.1935084054791667"	" 0.19320649896041667"	" 0.3736119141666667"	" 0.3736119141666667"	" 0.2095021743750000"	"-0.0426276750979167"	"-0.1112284161595833"	" 0.40336976666666668"	" 0.28324783762500000"	"-0.4060143105000000"	" 0.08865150993941667"	" 0.34124239260416667"	"-0.38905704712500000"	"-0.286724914610417"	"-0.2354709761666667"	"-0.2756672627708333"	" 0.144622757062499996"	" 0.1548088614062500"	"-0.2423538573208333"	"-0.1457335454964583"
" 6"	"4 SITTING           "	"0.276778487454545"	"-0.01459116152909091"	"-0.1101277287090909"	" 0.933692934909091"	" 0.06826286633636364"	" 0.06952196571672727"	"0.0754721635223636"	" 2.55649800000023e-06"	" 6.23727782090909e-03"	"-0.03724422828309091"	"-0.08990833025509092"	" 0.085434600618181811"	"-0.0936693524363636"	"-0.0333986700025455"	"-0.04655043109781818"	"-0.949543531272727281"	"-0.949543531272727281"	"-0.96273350199999996"	"-0.9327038121818182"	"-0.9629292278181818"	"-0.9753514547272727"	"-0.92826436545454549"	"-0.9357981152727273"	" 3.04695404363636e-03"	" 0.12338182974727273"	" 0.081845530018727269"	"-0.97103747981818178"	"-0.94707082127272724"	"-0.9541997856363637"	" 0.09994006171872727"	"-1.50934459496364e-01"	"-0.09134846679636363"	"-0.9396714005454545"	"-0.9438573930909091"	"-0.9347648954545454"	" 0.13940951687272726"	"-0.12923921795090909"	" 0.043810363290909093"	"-0.93575039127272730"	" 0.128902046152727268"	"-0.948348653636363670"	" 0.171844519818181829"	"-0.92972567927272731"	" 0.046173583809090910"	"-0.9520345660000000"	" 0.121846501998181825"	"-0.98016493363636359"	"-0.92368213109090913"	"-0.92579709709090907"	"-0.988872369272727"	"-0.960875994727273"	"-0.955475832363636"	"-0.96992947636363636"	"-0.94514368618181821"	"-0.9585729525454545"	"-0.9573676818181818"	"-0.94413004472727269"	"-0.9396813509090909"	"-0.9437148047272728"	"-0.9617807263636363"	"-0.95878767127272724"	"-0.9315726556363636"	"-0.9315726556363636"	"-0.9481818278181818"	"-0.9212594727272727"	"-0.9501505718181819"	"-0.98245128472727272"	"-0.92567695600000000"	"-0.9257684756363637"	"-0.97148876745454549"	"-0.94688004199999998"	"-0.96163655509090906"	"-0.963407046545455"	"-0.9449014703636364"	"-0.9473267978181819"	"-0.939547202909090884"	"-0.9473047003636363"	"-0.9295491416363636"	"-0.9511966934545455"
" 6"	"5 STANDING          "	"0.280346248596491"	"-0.01812363271754386"	"-0.1121728319473684"	" 0.945139003859649"	"-0.23025103614035089"	" 0.01391934735964912"	"0.0730699604561404"	" 8.71883993421053e-03"	"-4.81712245438596e-03"	"-0.02825191302280702"	"-0.05898236394385965"	" 0.076739474596491233"	"-0.1032925342105263"	"-0.0428828304736842"	"-0.05064321894385965"	"-0.945022876491228070"	"-0.945022876491228070"	"-0.96710243614035085"	"-0.9394047443859649"	"-0.9634062229824562"	"-0.9771002873684210"	"-0.93033647175438594"	"-0.9428640170175439"	" 6.64521774298246e-02"	"-0.08663199775087720"	" 0.020881507614035091"	"-0.97348053877192986"	"-0.95140546491228073"	"-0.9637435180701754"	" 0.18655922703508770"	"-2.51013912454386e-01"	"-0.07153398901754386"	"-0.9316123843859649"	"-0.9432731461403508"	"-0.9432396021052631"	"-0.11471616614087719"	"-0.19597846337719299"	"-0.077874719050877186"	"-0.94594980403508766"	" 0.037354219356140347"	"-0.955914005438596504"	" 0.190943682210526322"	"-0.92666429701754383"	"-0.070119690263157897"	"-0.9554251382456140"	" 0.027625265491228068"	"-0.98175815964912283"	"-0.92149319175438593"	"-0.92569237192982456"	"-0.985583066842105"	"-0.968449101228070"	"-0.942795062280702"	"-0.97313263578947373"	"-0.94936227701754383"	"-0.9675472417543860"	"-0.9475612985964912"	"-0.94248658631578952"	"-0.9477821559649123"	"-0.9464235931578947"	"-0.9624221636842105"	"-0.96275817719298240"	"-0.9393102496491228"	"-0.9393102496491228"	"-0.9560991459649123"	"-0.9158915729824562"	"-0.9525362338596491"	"-0.98406737403508771"	"-0.92144911105263161"	"-0.9220672242105263"	"-0.97523567771929820"	"-0.95068145035087714"	"-0.96989584578947363"	"-0.952817395263158"	"-0.9425391742105264"	"-0.9544557024561403"	"-0.944564107543859666"	"-0.9553815787719299"	"-0.9231087615789474"	"-0.9520884994736842"
" 6"	"6 LAYING            "	"0.248656520140351"	"-0.01025291705614035"	"-0.1331195703684211"	"-0.476709878771930"	" 0.95659381421052636"	" 0.17586770902105264"	"0.0963481955263158"	"-1.14529240245614e-03"	" 3.28817288070175e-03"	"-0.00796050267543860"	"-0.10721831505438596"	" 0.179102058245614038"	"-0.1112672846315789"	"-0.0424104289992982"	"-0.07177747438596491"	"-0.918878850824561444"	"-0.918878850824561444"	"-0.95475050491228075"	"-0.9089801747368421"	"-0.9556457382456141"	"-0.9391142542105263"	"-0.92370679140350875"	"-0.9380449122807017"	"-2.19729934157895e-01"	" 0.34841874614035090"	" 0.161457927833333348"	"-0.96707243684210531"	"-0.93604342017543862"	"-0.9544258447368421"	" 0.01147318940701754"	"-2.22029460298246e-02"	" 0.07846840321228070"	"-0.9354397696491228"	"-0.9417715443859649"	"-0.9326366128070176"	" 0.10254906628087719"	" 0.02365678023333333"	" 0.044522553761403509"	"-0.91235165222807013"	" 0.144605086800000004"	"-0.948655471052631594"	" 0.182525077889473697"	"-0.93015363947368424"	" 0.119317522942105264"	"-0.9536959573684211"	" 0.163765318743859661"	"-0.93404942205263153"	"-0.92464482638596490"	"-0.92521610035087720"	"-0.887746310350877"	"-0.959161956491228"	"-0.928130738421053"	"-0.96634105473684206"	"-0.93367449438596495"	"-0.9596460552631579"	"-0.9553782250877193"	"-0.94363494947368420"	"-0.9391418785964912"	"-0.9396116082456141"	"-0.9586288196491228"	"-0.95957907157894740"	"-0.8973262459649123"	"-0.8973262459649123"	"-0.9503419343859649"	"-0.9209144970175439"	"-0.9531570015789473"	"-0.93246294146140352"	"-0.92971121992982453"	"-0.9240047484210526"	"-0.96861915947368427"	"-0.93571745280701757"	"-0.96356754087719299"	"-0.962164978596491"	"-0.9453650978947369"	"-0.9471367743859649"	"-0.905373979824561359"	"-0.9515526640350878"	"-0.9286948901754386"	"-0.9555046545614035"
" 7"	"1 WALKING           "	"0.275592961754386"	"-0.01865366534561403"	"-0.1109122349473684"	" 0.932566472280702"	"-0.15909700368421054"	"-0.16084692402980702"	"0.0901462649192983"	" 1.84322723280702e-02"	"-2.10398551649123e-02"	" 0.00228835208526316"	"-0.08371137248421053"	" 0.064110460203508773"	"-0.1236541997513333"	"-0.0447766029745614"	"-0.04957130932947369"	"-0.097809043943859642"	"-0.097809043943859642"	"-0.19294890043859650"	"-0.3059593514035088"	"-0.3000227799649123"	"-0.3430484057894737"	"-0.06415642027368421"	" 0.0385832252345614"	"-3.13727371842105e-01"	" 0.16043412903508772"	" 0.124630171101754395"	"-0.38371579771929826"	"-0.12319288738368421"	"-0.1064903728926316"	"-0.28458650621052634"	"-2.87013819157895e-01"	"-0.24483171987894736"	"-0.3183951046666667"	"-0.1519666874368421"	"-0.3667336178947369"	" 0.11191253738070175"	" 0.27314132331578944"	" 0.014356405456140352"	"-0.15124364957894737"	" 0.172997883545614045"	"-0.038418729854736842"	"-0.012744636508771929"	"-0.19290976546789473"	" 0.300315718087719286"	"-0.1553398558626316"	" 0.000880340047368421"	"-0.32724324070175437"	"-0.07726185610526315"	" 0.15963128326140349"	"-0.979851271403509"	"-0.969404155087719"	"-0.952159770526316"	"-0.34602622614035089"	"-0.05474489482456140"	"-0.1494885143978947"	"-0.5033135170175439"	"-0.23109830545614035"	"-0.3960135352631579"	"-0.2116672968280702"	"-0.1741364107385965"	"-0.45830297140350879"	"-0.1985547083859649"	"-0.1985547083859649"	"-0.0275573292771930"	"-0.1982831669561403"	"-0.0953401161070176"	"-0.32203490807017543"	"-0.14372182326315788"	" 0.1333168280892982"	"-0.36531479094736841"	"-0.04319174608070175"	"-0.19075153920701754"	"-0.563615256666667"	"-0.2908593790175439"	"-0.4632700182456140"	"-0.351706780526315765"	"-0.0221383580000000"	"-0.3438949149473684"	"-0.0841663774087719"
" 7"	"2 WALKING_UPSTAIRS  "	"0.248706923078431"	"-0.02756390056078431"	"-0.1437696888039216"	" 0.818746560000000"	"-0.24095094411764706"	"-0.40359970960784314"	"0.0724649938509804"	"-8.12387078431372e-04"	"-7.45196666666661e-05"	"-0.13877810802941176"	"-0.00247161973000000"	" 0.139217071509803919"	"-0.0856640866647059"	"-0.0482219105196078"	"-0.07245174782745098"	"-0.198074437978431384"	"-0.198074437978431384"	"-0.45869523235294118"	"-0.2390991656274510"	"-0.6619697719607843"	"-0.3361994264705883"	"-0.38159052313725489"	"-0.3174610213725490"	"-4.32684590196078e-01"	"-0.13507917679019607"	"-0.273730521360588230"	"-0.45464788196078432"	"-0.53707567000000001"	"-0.5817645268627450"	"-0.39118254962941174"	"-4.25313822294118e-01"	"-0.62755547372549014"	"-0.3838893427450981"	"-0.5679202664705882"	"-0.4081502666666667"	"-0.32934593664705880"	"-0.05411753604313725"	"-0.346105575254901987"	"-0.37861876156862745"	"-0.089227815341176464"	"-0.454783247450980366"	" 0.045863645860784313"	"-0.53398294588235296"	"-0.165200896648450973"	"-0.6733272819607843"	" 0.047334927254901960"	"-0.29487297445098037"	"-0.32616002254901960"	"-0.14566502563921568"	"-0.932823053333333"	"-0.939774255490196"	"-0.881675909607843"	"-0.41515311588235293"	"-0.51989759568627447"	"-0.6078084362745098"	"-0.3638532368627451"	"-0.57299682078431369"	"-0.3489800514117647"	"-0.6168126592156863"	"-0.6712437396078431"	"-0.68218417568627454"	"-0.3347446074509804"	"-0.3347446074509804"	"-0.4712657109803922"	"-0.4181448521568628"	"-0.6764280725490196"	"-0.27987008621568626"	"-0.34102555294117648"	"-0.1249122694431373"	"-0.42697402568627452"	"-0.53419130254901959"	"-0.63191960882352938"	"-0.368636961470588"	"-0.5799646147058823"	"-0.3930628906470588"	"-0.415307106666666648"	"-0.4974413631372549"	"-0.4449944818823530"	"-0.7040909678431373"
" 7"	"3 WALKING_DOWNSTAIRS"	"0.280307080000000"	"-0.01663323729787234"	"-0.0969383085872340"	" 0.930623632765957"	"-0.12987167306382980"	"-0.15493553854468087"	"0.0968926184638298"	"-1.91061075170213e-02"	"-1.60390392510638e-02"	"-0.10540961296170213"	"-0.04971746060638298"	" 0.116894769042765953"	"-0.0597273512680851"	"-0.0381904275744681"	"-0.07894693425531915"	" 0.019879528585106384"	" 0.019879528585106384"	"-0.17031961937297874"	"-0.1887408188723404"	"-0.3992299591489362"	" 0.0443428315319149"	"-0.14530231144680850"	"-0.1392162221063830"	"-3.65650549446809e-01"	"-0.03147366158297872"	" 0.082442424440425530"	"-0.03052266861914894"	"-0.31623651031914896"	"-0.2964949027659575"	"-0.33362728897872340"	"-4.14196284085106e-01"	"-0.38202415151063829"	"-0.3393014700000000"	"-0.2144430729361702"	"-0.2996002676808511"	"-0.21986770203404254"	" 0.20056627145234043"	" 0.007637194600000000"	" 0.21891106619148937"	" 0.003802981106382977"	" 0.067389886106382982"	"-0.037384440216170212"	"-0.25504505740425532"	" 0.235200926489361695"	"-0.2890966771914893"	" 0.081946365958510639"	" 0.06608156009787235"	"-0.13817907273404256"	"-0.06364024477553192"	"-0.964875962978723"	"-0.952678693617021"	"-0.928756468936170"	" 0.02850339272872340"	"-0.29627967475957445"	"-0.3471077580212766"	"-0.4077440960000000"	"-0.29262613606382981"	"-0.4010514155319149"	"-0.5107310182978724"	"-0.2995202052085106"	"-0.42520037155319151"	" 0.2145440280887234"	" 0.2145440280887234"	" 0.0901836280510638"	"-0.2597516034468085"	"-0.2947786769361702"	" 0.07301107978510639"	"-0.19018714129787234"	"-0.1001214925297872"	"-0.00426289144680851"	"-0.32437856031914891"	"-0.39777450346808513"	"-0.432730974446809"	"-0.3517177431914894"	"-0.4951200531914894"	" 0.021444097689361702"	" 0.1078568403021277"	"-0.3969096517021277"	"-0.3535446956787234"
" 7"	"4 SITTING           "	"0.284674637291667"	"-0.01461097580375000"	"-0.1224645976250000"	" 0.969147824375000"	" 0.00608846646041667"	" 0.06496362503541667"	"0.0668519793125000"	" 1.16863419310417e-02"	" 1.62004141964583e-02"	"-0.04963797197125000"	"-0.03361196465625000"	" 0.025947665514583333"	"-0.0938155625083333"	"-0.0396444885000000"	"-0.04545662691666667"	"-0.918432107083333338"	"-0.918432107083333338"	"-0.97655967645833330"	"-0.8978705350000000"	"-0.9816651222916667"	"-0.9726971268750000"	"-0.93149063374999996"	"-0.9046753379166667"	"-3.34312226625000e-02"	" 0.01471667116666666"	"-0.101766083562499998"	"-0.98203724395833336"	"-0.96942361291666668"	"-0.9685035047916667"	" 0.18013258150833333"	"-8.15021323520833e-02"	"-0.08575275804166667"	"-0.9436317574999999"	"-0.9566780650000000"	"-0.9474199325000000"	"-0.07163023047500000"	"-0.30876232916062502"	"-0.018773958658333336"	"-0.90895677625000004"	"-0.011233011187499998"	"-0.970954184166666678"	" 0.181229725250000001"	"-0.93308195520833337"	"-0.142830891383333325"	"-0.9786349914583333"	" 0.055363891895833330"	"-0.97266837458333333"	"-0.90945469854166672"	"-0.85653294143750003"	"-0.957082433333333"	"-0.945436264583333"	"-0.868602535416667"	"-0.98215809812499999"	"-0.96945867645833339"	"-0.9722564727083334"	"-0.9418709533333334"	"-0.94412433645833338"	"-0.9370212085416667"	"-0.9743690456250000"	"-0.9810246806250000"	"-0.98095466541666665"	"-0.8819576197708333"	"-0.8819576197708333"	"-0.9702432741666667"	"-0.8980633143750000"	"-0.9762144302083333"	"-0.97287996604166671"	"-0.90462919583333334"	"-0.8440830529166666"	"-0.98402634437500003"	"-0.97181498020833335"	"-0.97469919437499997"	"-0.942726422500000"	"-0.9382447200000000"	"-0.9398260181250000"	"-0.886915638249999971"	"-0.9684948675000000"	"-0.8958049781250000"	"-0.9749659387500000"
